gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,at,epspx,ni,seq,costat,prch_c
004885,09/30/2015,2015,INDL,C,D,STD,USD,16335.7000,3.2900,2035.3000,11841.0000,A,55.9100
004885,09/30/2016,2016,INDL,C,D,STD,USD,16098.8000,2.9400,1726.7000,11935.8000,A,42.1800
004885,09/30/2017,2017,INDL,C,D,STD,USD,17534.0000,3.0100,1696.7000,12620.0000,A,47.6500
004885,09/30/2018,2018,INDL,C,D,STD,USD,14383.5000,1.3900,764.4000,9899.2000,A,45.9600
004885,09/30/2019,2019,INDL,C,D,STD,USD,14532.2000,2.3500,1195.7000,9906.5000,A,35.8200
004885,09/30/2020,2020,INDL,C,D,STD,USD,20220.9000,1.5900,798.9000,10114.5000,A,27.6000
004973,12/31/2010,2010,INDL,C,D,STD,USD,3596.0000,1.5600,174.1000,1106.7000,A,29.8000
004973,12/31/2011,2011,INDL,C,D,STD,USD,4483.5000,1.2900,144.1000,1243.6000,A,33.9900
004973,12/31/2012,2012,INDL,C,D,STD,USD,5352.3000,1.6100,195.0000,1658.6000,A,38.2400
004973,12/31/2013,2013,INDL,C,D,STD,USD,6860.5000,2.0800,268.6000,2085.5000,A,48.4900
004973,12/31/2014,2014,INDL,C,D,STD,USD,10010.0000,1.9800,303.4000,3229.4000,A,49.4600
004973,12/31/2015,2015,INDL,C,D,STD,USD,10913.8000,2.0700,356.8000,3638.3000,A,49.5900
004973,12/31/2016,2016,INDL,C,D,STD,USD,11489.6000,2.3300,414.4000,3596.6000,A,52.3400
004973,12/31/2017,2017,INDL,C,D,STD,USD,12897.4000,2.5700,463.1000,4105.2000,A,67.3200
004973,12/31/2018,2018,INDL,C,D,STD,USD,16334.0000,3.4700,633.5000,4498.9000,A,79.0300
004973,12/31/2019,2019,INDL,C,D,STD,USD,19634.8000,3.6000,668.8000,5155.5000,A,96.2000
004973,12/31/2020,2020,INDL,C,D,STD,USD,22331.4000,4.2900,818.8000,6186.2000,A,129.1200
004990,01/31/2010,2009,INDL,C,D,STD,USD,7985.0000,1.5900,1102.0000,4891.0000,A,23.3600
004990,01/31/2011,2010,INDL,C,D,STD,USD,7065.0000,1.8900,1204.0000,4080.0000,A,26.3400
004990,01/31/2012,2011,INDL,C,D,STD,USD,7422.0000,1.5700,833.0000,2755.0000,A,23.7300
004990,01/31/2013,2012,INDL,C,D,STD,USD,7470.0000,2.3500,1135.0000,2894.0000,A,37.8500
004990,01/31/2014,2013,INDL,C,D,STD,USD,7849.0000,2.7800,1280.0000,3062.0000,A,46.5600
004990,01/31/2015,2014,INDL,C,D,STD,USD,7690.0000,2.9000,1262.0000,2983.0000,A,46.8450
004990,01/31/2016,2015,INDL,C,D,STD,USD,7473.0000,2.2400,920.0000,2545.0000,A,43.9000
004990,01/31/2017,2016,INDL,C,D,STD,USD,7610.0000,1.6900,676.0000,2904.0000,A,30.7400
004990,01/31/2018,2017,INDL,C,D,STD,USD,7989.0000,2.1600,848.0000,3144.0000,A,35.2400
004990,01/31/2019,2018,INDL,C,D,STD,USD,8049.0000,2.6100,1003.0000,3553.0000,A,35.6800
004990,01/31/2020,2019,INDL,C,D,STD,USD,13679.0000,0.9300,351.0000,3316.0000,A,31.3900
005046,12/31/2010,2010,INDL,C,D,STD,USD,32545.0000,6.8900,2624.0000,13316.0000,A,79.0000
005046,12/31/2011,2011,INDL,C,D,STD,USD,34883.0000,7.0100,2526.0000,13232.0000,A,78.2700
005046,12/31/2012,2012,INDL,C,D,STD,USD,34309.0000,-0.9400,-332.0000,11390.0000,A,74.5418
005046,12/31/2013,2013,INDL,C,D,STD,USD,35448.0000,7.0900,2357.0000,14501.0000,A,95.7600
005046,12/31/2014,2014,INDL,C,D,STD,USD,35355.0000,7.9700,2533.0000,11829.0000,A,146.1300
005046,12/31/2015,2015,INDL,C,D,STD,USD,31997.0000,9.2300,2965.0000,10738.0000,A,153.7600
005046,12/31/2016,2016,INDL,C,D,STD,USD,32872.0000,10.0500,2955.0000,10976.0000,A,180.0900
005046,12/31/2017,2017,INDL,C,D,STD,USD,35046.0000,9.7300,2912.0000,11435.0000,A,214.8100
005046,12/31/2018,2018,INDL,C,D,STD,USD,45408.0000,11.3700,3345.0000,11732.0000,A,230.0000
005046,12/31/2019,2019,INDL,C,D,STD,USD,48841.0000,12.0900,3484.0000,13577.0000,A,193.7600
005046,12/31/2020,2020,INDL,C,D,STD,USD,51308.0000,11.0400,3167.0000,15661.0000,A,190.0800
005047,12/31/2010,2010,INDL,C,D,STD,USD,751216.0000,1.1500,11644.0000,118936.0000,A,19.7000
005047,12/31/2011,2011,INDL,C,D,STD,USD,717242.0000,1.2300,14151.0000,116438.0000,A,21.6500
005047,12/31/2012,2012,INDL,C,D,STD,USD,685328.0000,1.3900,13641.0000,123026.0000,A,23.1800
005047,12/31/2013,2013,INDL,C,D,STD,USD,656560.0000,1.4800,13060.0000,130566.0000,A,28.0900
005047,12/31/2014,2014,INDL,C,D,STD,USD,648349.0000,1.5300,15233.0000,128159.0000,A,27.9400
005047,12/31/2015,2015,INDL,C,D,STD,USD,492692.0000,0.1700,-6127.0000,98274.0000,A,31.4900
005047,12/31/2016,2016,INDL,C,D,STD,USD,365183.0000,1.0100,8829.0000,75828.0000,A,33.0000
005047,12/31/2017,2017,INDL,C,D,STD,USD,377945.0000,-0.6800,-5774.0000,64263.0000,A,31.8350
005047,12/31/2018,2018,INDL,C,D,STD,USD,309129.0000,-2.4300,-22355.0000,30981.0000,A,19.3850
005047,12/31/2019,2019,INDL,C,D,STD,USD,266048.0000,-0.0100,-4979.0000,28316.0000,A,11.8400
005047,12/31/2020,2020,INDL,C,D,STD,USD,253452.0000,0.5900,5705.0000,35552.0000,A,13.2600
005071,05/31/2010,2009,INDL,C,D,STD,USD,17678.9000,4.6400,1530.5000,5402.9000,A,72.0900
005071,05/31/2011,2010,INDL,C,D,STD,USD,18674.5000,2.8000,1798.3000,6365.5000,A,38.9800
005071,05/31/2012,2011,INDL,C,D,STD,USD,21096.8000,2.4200,1567.3000,6421.7000,A,40.8000
005071,05/31/2013,2012,INDL,C,D,STD,USD,22658.0000,2.8600,1855.2000,6672.2000,A,41.8800
005071,05/31/2014,2013,INDL,C,D,STD,USD,23145.7000,2.9000,1824.4000,6534.8000,A,53.0700
005071,05/31/2015,2014,INDL,C,D,STD,USD,21964.5000,2.0200,1221.3000,4996.7000,A,55.6400
005071,05/31/2016,2015,INDL,C,D,STD,USD,21712.3000,2.8300,1697.4000,4930.2000,A,59.8700
005071,05/31/2017,2016,INDL,C,D,STD,USD,21812.6000,2.8200,1657.5000,4327.9000,A,72.9500
005071,05/31/2018,2017,INDL,C,D,STD,USD,30624.0000,3.6900,2131.0000,6141.1000,A,63.7300
005071,05/31/2019,2018,INDL,C,D,STD,USD,30111.2000,2.9200,1752.7000,7054.5000,A,60.6900
005071,05/31/2020,2019,INDL,C,D,STD,USD,30806.7000,3.5900,2181.2000,8058.5000,A,56.4000
005073,12/31/2010,2010,INDL,C,D,STD,USD,138898.0000,3.1100,6172.0000,36180.0000,A,36.9800
005073,12/31/2011,2011,INDL,C,D,STD,USD,144603.0000,4.9400,9190.0000,38120.0000,A,39.4800
005073,12/31/2012,2012,INDL,C,D,STD,USD,149422.0000,3.1000,6188.0000,36244.0000,A,28.9000
005073,12/31/2013,2013,INDL,C,D,STD,USD,166344.0000,2.7100,5346.0000,42607.0000,A,41.8500
005073,12/31/2014,2014,INDL,C,D,STD,USD,177677.0000,1.7500,3949.0000,35457.0000,A,41.0599
005073,12/31/2015,2015,INDL,C,D,STD,USD,194520.0000,6.1100,9687.0000,39871.0000,A,38.9950
005073,12/31/2016,2016,INDL,C,D,STD,USD,221690.0000,6.1200,9427.0000,43836.0000,A,37.7400
005073,12/31/2017,2017,INDL,C,D,STD,USD,212482.0000,0.2300,-3864.0000,35001.0000,A,46.7600
005073,12/31/2018,2018,INDL,C,D,STD,USD,227339.0000,5.6600,8014.0000,38860.0000,A,45.5200
005073,12/31/2019,2019,INDL,C,D,STD,USD,228037.0000,4.6200,6732.0000,41792.0000,A,41.9000
005073,12/31/2020,2020,INDL,C,D,STD,USD,235194.0000,4.3600,6427.0000,45030.0000,A,46.7100
005125,12/31/2010,2010,INDL,C,D,STD,USD,5465.0440,3.0100,475.5110,2793.8190,A,51.6100
005125,12/31/2011,2011,INDL,C,D,STD,USD,5879.5910,3.6100,565.1160,2783.2350,A,62.2100
005125,12/31/2012,2012,INDL,C,D,STD,USD,6807.0610,4.1700,648.0410,2997.8870,A,66.9050
005125,12/31/2013,2013,INDL,C,D,STD,USD,7680.2970,4.4300,684.9590,3349.0740,A,85.4100
005125,12/31/2014,2014,INDL,C,D,STD,USD,8246.2380,4.6400,711.2860,3301.2480,A,109.0000
005125,12/31/2015,2015,INDL,C,D,STD,USD,8144.7710,4.6500,705.6720,3146.5670,A,108.0650
005125,12/31/2016,2016,INDL,C,D,STD,USD,8859.4000,4.6100,687.2400,3193.7280,A,105.9700
005125,12/31/2017,2017,INDL,C,D,STD,USD,12412.3810,4.1900,616.7570,3412.1520,A,100.9000
005125,12/31/2018,2018,INDL,C,D,STD,USD,12683.0400,5.5300,810.4740,3450.4510,A,107.7500
005125,12/31/2019,2019,INDL,C,D,STD,USD,14645.6290,4.2600,621.0850,3674.7070,A,115.2000
005125,12/31/2020,2020,INDL,C,D,STD,USD,13440.2150,1.1300,-29.1020,3204.7960,A,106.8400
005256,12/31/2010,2010,INDL,C,D,STD,USD,3904.3770,7.0500,510.8650,2205.2160,A,139.0900
005256,12/31/2011,2011,INDL,C,D,STD,USD,4716.0620,9.2600,658.4230,2628.7850,A,193.2100
005256,12/31/2012,2012,INDL,C,D,STD,USD,5014.5980,9.7100,689.8810,3023.9120,A,221.8400
005256,12/31/2013,2013,INDL,C,D,STD,USD,5266.3280,11.3100,797.0360,3250.4380,A,276.3800
005256,12/31/2014,2014,INDL,C,D,STD,USD,5300.7550,11.5900,801.7290,3209.8720,A,269.6900
005256,12/31/2015,2015,INDL,C,D,STD,USD,5857.7550,11.6900,768.9960,2266.6340,A,256.9700
005256,12/31/2016,2016,INDL,C,D,STD,USD,5694.3070,9.9400,605.9280,1797.9350,A,240.7400
005256,12/31/2017,2017,INDL,C,D,STD,USD,5804.2540,10.0700,585.7300,1690.1320,A,262.7150
005256,12/31/2018,2018,INDL,C,D,STD,USD,5873.0000,13.8200,782.0000,1921.0000,A,372.0600
005256,12/31/2019,2019,INDL,C,D,STD,USD,6005.0000,15.3900,849.0000,1855.0000,A,340.5700
005256,12/31/2020,2020,INDL,C,D,STD,USD,6295.0000,12.8800,695.0000,1828.0000,A,427.9000
005439,12/31/2010,2010,INDL,C,D,STD,USD,18297.0000,1.9800,1835.0000,10373.0000,A,41.7300
005439,12/31/2011,2011,INDL,C,D,STD,USD,23677.0000,3.2700,2839.0000,13198.0000,A,57.7700
005439,12/31/2012,2012,INDL,C,D,STD,USD,27410.0000,2.7800,2635.0000,15765.0000,A,39.1900
005439,12/31/2013,2013,INDL,C,D,STD,USD,29223.0000,2.3500,2125.0000,13581.0000,A,56.5200
005439,12/31/2014,2014,INDL,C,D,STD,USD,32240.0000,4.0500,3500.0000,16267.0000,A,74.3300
005439,12/31/2015,2015,INDL,C,D,STD,USD,36942.0000,-0.7800,-671.0000,15462.0000,A,50.2000
005439,12/31/2016,2016,INDL,C,D,STD,USD,27000.0000,-6.6900,-5763.0000,9409.0000,A,56.0800
005439,12/31/2017,2017,INDL,C,D,STD,USD,25085.0000,-0.5100,-463.0000,8322.0000,A,58.7800
005439,12/31/2018,2018,INDL,C,D,STD,USD,25982.0000,1.8900,1656.0000,9522.0000,A,57.8600
005439,12/31/2019,2019,INDL,C,D,STD,USD,25377.0000,-1.2900,-1131.0000,8012.0000,A,32.7100
005439,12/31/2020,2020,INDL,C,D,STD,USD,20680.0000,-3.3400,-2945.0000,4974.0000,A,25.4700
005492,06/30/2010,2010,INDL,C,D,STD,USD,4734.7000,4.3100,561.6000,2189.6000,A,54.5000
005492,06/30/2011,2011,INDL,C,D,STD,USD,6172.8000,4.6300,588.0000,2502.0000,A,53.3900
005492,06/30/2012,2012,INDL,C,D,STD,USD,5592.8000,4.8300,30.6000,1938.9000,A,52.2300
005492,06/30/2013,2013,INDL,C,D,STD,USD,4858.4000,4.1900,113.0000,1561.3000,A,70.7300
005492,06/30/2014,2014,INDL,C,D,STD,USD,4931.2000,5.0500,534.8000,1826.0000,A,79.3200
005492,06/30/2015,2015,INDL,C,D,STD,USD,13129.0000,3.1500,334.0000,3397.0000,A,89.7800
005492,06/30/2016,2016,INDL,C,D,STD,USD,11996.0000,2.7700,324.0000,3056.0000,A,107.5400
005492,06/30/2017,2017,INDL,C,D,STD,USD,10090.0000,5.1900,553.0000,2928.0000,A,144.9400
005492,06/30/2018,2018,INDL,C,D,STD,USD,9839.0000,6.0600,718.0000,3322.0000,A,175.5000
005492,06/30/2019,2019,INDL,C,D,STD,USD,10117.0000,8.0600,949.0000,3363.0000,A,217.3100
005492,12/31/2020,2020,INDL,C,D,STD,USD,36960.0000,5.2400,1119.0000,20724.0000,A,230.9900
005518,12/31/2010,2010,INDL,C,D,STD,USD,4093.2260,2.8600,397.7520,1615.4200,A,50.1700
005518,12/31/2011,2011,INDL,C,D,STD,USD,4130.7740,2.8800,385.3670,1417.5150,A,48.4250
005518,12/31/2012,2012,INDL,C,D,STD,USD,4325.3870,2.5800,335.9990,1507.3790,A,39.9800
005518,12/31/2013,2013,INDL,C,D,STD,USD,4402.2670,2.2000,286.1980,1682.3430,A,55.1600
005518,12/31/2014,2014,INDL,C,D,STD,USD,4532.1420,3.2400,415.9300,1465.6640,A,59.4200
005518,12/31/2015,2015,INDL,C,D,STD,USD,4720.7170,3.6100,451.8380,1663.9020,A,84.4200
005518,12/31/2016,2016,INDL,C,D,STD,USD,5091.3660,4.4000,551.3800,1862.7360,A,88.5300
005518,12/31/2017,2017,INDL,C,D,STD,USD,5289.9830,3.1700,396.6070,1829.9570,A,116.2000
005518,12/31/2018,2018,INDL,C,D,STD,USD,5262.9880,1.7500,220.4340,1754.4860,A,109.6000
005518,12/31/2019,2019,INDL,C,D,STD,USD,8855.6280,4.0700,520.4540,2995.5300,A,126.8700
005518,12/31/2020,2020,INDL,C,D,STD,USD,10818.3850,1.6200,222.5190,2896.6890,A,109.5000
005543,12/31/2010,2010,INDL,C,D,STD,USD,9451.7340,0.4900,128.5270,4602.8510,A,52.0600
005543,12/31/2011,2011,INDL,C,D,STD,USD,14924.6060,0.6100,217.6100,7124.7640,A,55.2100
005543,12/31/2012,2012,INDL,C,D,STD,USD,19549.1090,0.4800,297.2550,10294.8010,A,62.8000
005543,12/31/2013,2013,INDL,C,D,STD,USD,23083.9570,0.1000,145.0500,11414.5830,A,80.0700
005543,12/31/2014,2014,INDL,C,D,STD,USD,25014.2960,1.4400,512.1530,13175.1530,A,78.1700
005543,12/31/2015,2015,INDL,C,D,STD,USD,29023.8450,2.3500,883.7500,14590.5600,A,84.8800
005543,12/31/2016,2016,INDL,C,D,STD,USD,28865.1840,2.8300,1077.8030,14806.3930,A,80.1900
005543,12/31/2017,2017,INDL,C,D,STD,USD,27944.4450,1.2600,522.7740,14423.1470,A,78.1700
005543,12/31/2018,2018,INDL,C,D,STD,USD,30342.0720,2.0300,804.9540,14632.3340,A,74.7500
005543,12/31/2019,2019,INDL,C,D,STD,USD,33380.7510,3.0700,1232.4320,15540.4440,A,93.1700
005543,12/31/2020,2020,INDL,C,D,STD,USD,32483.6420,2.3600,978.8440,15972.7190,A,89.9900
005568,04/30/2010,2009,INDL,C,D,STD,USD,10075.7110,2.8900,864.8920,1891.3450,A,43.7500
005568,04/30/2011,2010,INDL,C,D,STD,USD,12230.6450,3.0900,989.5100,3108.9620,A,50.7700
005568,04/30/2012,2011,INDL,C,D,STD,USD,11983.2930,2.8700,923.1590,2758.5890,A,55.0000
005568,04/30/2013,2012,INDL,C,D,STD,USD,12939.0070,3.3900,1012.9030,2801.5310,A,60.0000
005568,12/31/2013,2013,INDL,C,D,STD,USD,38972.3480,,,16297.4160,A,72.7000
005568,12/31/2014,2014,INDL,C,D,STD,USD,36762.7410,,657.0710,15437.8430,A,
005568,12/31/2015,2015,INDL,C,D,STD,USD,122973.0000,-0.3400,634.0000,66005.0000,A,81.2000
005568,12/31/2016,2016,INDL,C,D,STD,USD,120480.0000,2.8400,3632.0000,57358.0000,A,90.5400
005568,12/31/2017,2017,INDL,C,D,STD,USD,120232.0000,9.0300,10999.0000,66034.0000,A,97.7700
005568,12/31/2018,2018,INDL,C,D,STD,USD,103461.0000,-8.3600,-10192.0000,51657.0000,A,80.6700
005568,12/31/2019,2019,INDL,C,D,STD,USD,101450.0000,1.5900,1935.0000,51623.0000,A,48.6600
005568,12/31/2020,2020,INDL,C,D,STD,USD,99830.0000,0.2900,356.0000,50103.0000,A,36.3686
005597,12/31/2010,2010,INDL,C,D,STD,USD,4272.7320,2.2400,509.7990,902.3160,A,52.1000
005597,12/31/2011,2011,INDL,C,D,STD,USD,4412.1990,2.7800,628.9620,849.0220,A,62.2600
005597,12/31/2012,2012,INDL,C,D,STD,USD,4754.8390,2.9400,660.9310,1036.7490,A,74.7100
005597,12/31/2013,2013,INDL,C,D,STD,USD,5357.4880,3.6600,820.4700,1604.8340,A,101.3700
005597,12/31/2014,2014,INDL,C,D,STD,USD,5629.5160,3.8100,846.9120,1455.0620,A,108.6900
005597,12/31/2015,2015,INDL,C,D,STD,USD,5344.3710,2.3400,512.9510,997.9970,A,111.3500
005597,12/31/2016,2016,INDL,C,D,STD,USD,5524.3330,3.3600,720.0440,785.8560,A,117.7900
005597,12/31/2017,2017,INDL,C,D,STD,USD,5553.7260,3.6900,782.9810,915.3380,A,116.4900
005597,12/31/2018,2018,INDL,C,D,STD,USD,7703.0200,5.6100,1177.5620,1398.7210,A,114.6300
005597,12/31/2019,2019,INDL,C,D,STD,USD,8140.3950,5.4900,1149.6920,1739.2220,A,162.2000
005597,12/31/2020,2020,INDL,C,D,STD,USD,9131.8450,6.1300,1278.7080,2234.3520,A,161.8300
005606,10/31/2010,2010,INDL,C,D,STD,USD,124503.0000,3.7800,8761.0000,40449.0000,A,54.7500
005606,10/31/2011,2011,INDL,C,D,STD,USD,129517.0000,3.3800,7074.0000,38625.0000,A,49.3900
005606,10/31/2012,2012,INDL,C,D,STD,USD,108768.0000,-6.4100,-12650.0000,22436.0000,A,30.0000
005606,10/31/2013,2013,INDL,C,D,STD,USD,105676.0000,2.6400,5113.0000,27269.0000,A,28.7000
005606,10/31/2014,2014,INDL,C,D,STD,USD,103206.0000,2.6600,5013.0000,26731.0000,A,40.9500
005606,10/31/2015,2015,INDL,C,D,STD,USD,106882.0000,2.5100,4554.0000,27768.0000,A,41.1000
005606,10/31/2016,2016,INDL,C,D,STD,USD,29010.0000,1.5400,2496.0000,-3889.0000,A,16.2500
005606,10/31/2017,2017,INDL,C,D,STD,USD,32913.0000,1.5000,2526.0000,-3408.0000,A,22.6800
005606,10/31/2018,2018,INDL,C,D,STD,USD,34622.0000,3.3000,5327.0000,-639.0000,A,27.0800
005606,10/31/2019,2019,INDL,C,D,STD,USD,33467.0000,2.0800,3152.0000,-1193.0000,A,24.0900
005606,10/31/2020,2020,INDL,C,D,STD,USD,34681.0000,2.0100,2844.0000,-2228.0000,A,24.6900
005643,12/31/2010,2010,INDL,C,D,STD,USD,,,,,A,
005643,12/31/2011,2011,INDL,C,D,STD,USD,27312.0000,0.2600,253.0000,1868.0000,A,
005643,12/31/2012,2012,INDL,C,D,STD,USD,27066.0000,0.3600,352.0000,2301.0000,A,
005643,12/31/2013,2013,INDL,C,D,STD,USD,26562.0000,0.4200,415.0000,4363.0000,A,25.9500
005643,12/31/2014,2014,INDL,C,D,STD,USD,26125.0000,0.6800,673.0000,4752.0000,A,26.5300
005643,12/31/2015,2015,INDL,C,D,STD,USD,25716.0000,1.4200,1404.0000,5985.0000,A,31.6000
005643,12/31/2016,2016,INDL,C,D,STD,USD,26211.0000,0.3500,348.0000,5899.0000,A,27.9500
005643,12/31/2017,2017,INDL,C,D,STD,USD,14308.0000,3.8800,1259.0000,2072.0000,A,82.8600
005643,12/31/2018,2018,INDL,C,D,STD,USD,13995.0000,2.5300,764.0000,551.0000,A,88.1100
005643,12/31/2019,2019,INDL,C,D,STD,USD,14957.0000,3.0700,881.0000,-482.0000,A,112.7900
005643,12/31/2020,2020,INDL,C,D,STD,USD,16755.0000,-2.5800,-715.0000,-1490.0000,A,116.7300
005667,12/31/2010,2010,INDL,C,D,STD,USD,3701.4750,1.9500,103.9640,697.4190,A,41.3800
005667,12/31/2011,2011,INDL,C,D,STD,USD,10314.6210,6.4600,1023.3970,5204.0100,A,38.9000
005667,12/31/2012,2012,INDL,C,D,STD,USD,10328.9970,8.4100,1727.1720,6052.9540,A,47.3900
005667,12/31/2013,2013,INDL,C,D,STD,USD,10056.7390,3.6600,735.8420,5999.6200,A,59.2000
005667,12/31/2014,2014,INDL,C,D,STD,USD,9230.6400,1.4200,281.2920,5523.5840,A,53.4200
005667,12/31/2015,2015,INDL,C,D,STD,USD,8388.2990,3.9100,740.1010,5253.4150,A,54.7300
005667,12/31/2016,2016,INDL,C,D,STD,USD,9435.6610,-1.4800,-260.4530,4681.3940,A,41.2900
005667,12/31/2017,2017,INDL,C,D,STD,USD,10692.1540,4.5400,805.3950,5370.8290,A,51.9981
005667,12/31/2018,2018,INDL,C,D,STD,USD,10994.6010,6.2500,1097.9600,5918.5710,A,83.2800
005667,12/31/2019,2019,INDL,C,D,STD,USD,12164.8410,4.6400,772.3880,5978.1930,A,58.8800
005667,12/31/2020,2020,INDL,C,D,STD,USD,11506.8640,-3.7200,-601.4480,5168.3610,A,51.7500
005680,01/31/2010,2009,INDL,C,D,STD,USD,40877.0000,1.5600,2661.0000,19393.0000,A,29.4400
005680,01/31/2011,2010,INDL,C,D,STD,USD,40125.0000,2.0300,3338.0000,18889.0000,A,37.0300
005680,01/31/2012,2011,INDL,C,D,STD,USD,40518.0000,2.4900,3883.0000,17898.0000,A,42.4700
005680,01/31/2013,2012,INDL,C,D,STD,USD,41084.0000,3.0300,4535.0000,17777.0000,A,65.9200
005680,01/31/2014,2013,INDL,C,D,STD,USD,40518.0000,3.7800,5385.0000,12522.0000,A,82.4700
005680,01/31/2015,2014,INDL,C,D,STD,USD,39946.0000,4.7400,6345.0000,9322.0000,A,106.0200
005680,01/31/2016,2015,INDL,C,D,STD,USD,42549.0000,5.4900,7009.0000,6316.0000,A,135.4700
005680,01/31/2017,2016,INDL,C,D,STD,USD,42966.0000,6.4700,7957.0000,4333.0000,A,139.0000
005680,01/31/2018,2017,INDL,C,D,STD,USD,44529.0000,7.3300,8630.0000,1454.0000,A,191.4900
005680,01/31/2019,2018,INDL,C,D,STD,USD,44003.0000,9.7800,11121.0000,-1878.0000,A,215.4300
005680,01/31/2020,2019,INDL,C,D,STD,USD,51236.0000,10.2900,11242.0000,-3116.0000,A,239.3091
005709,10/31/2010,2010,INDL,C,D,STD,USD,4053.9180,2.9700,395.5870,2400.6570,A,52.2700
005709,10/31/2011,2011,INDL,C,D,STD,USD,4244.3910,1.7800,474.1950,2656.5820,A,30.5000
005709,10/31/2012,2012,INDL,C,D,STD,USD,4563.9660,1.9000,500.0500,2819.4550,A,31.6200
005709,10/31/2013,2013,INDL,C,D,STD,USD,4915.8800,1.9900,526.2110,3311.0400,A,46.1800
005709,10/31/2014,2014,INDL,C,D,STD,USD,5455.6190,2.2800,602.6770,3605.6780,A,55.4000
005709,10/31/2015,2015,INDL,C,D,STD,USD,6139.8310,2.6000,686.0880,3998.1980,A,80.7800
005709,10/31/2016,2016,INDL,C,D,STD,USD,6370.0670,1.6800,890.0520,4448.0060,A,45.7200
005709,10/31/2017,2017,INDL,C,D,STD,USD,6975.9080,1.6000,846.7350,4935.9070,A,38.0000
005709,10/31/2018,2018,INDL,C,D,STD,USD,8142.2920,1.9100,1012.1400,5600.8110,A,46.2600
005709,10/31/2019,2019,INDL,C,D,STD,USD,8109.0040,1.8300,978.8060,5921.4580,A,45.8380
005709,10/31/2020,2020,INDL,C,D,STD,USD,9908.2820,1.6900,908.0820,6425.5480,A,52.9700
005742,12/31/2010,2010,INDL,C,D,STD,USD,20111.0000,1.0800,442.0000,3198.0000,A,17.0000
005742,12/31/2011,2011,INDL,C,D,STD,USD,21703.0000,1.8100,1357.0000,4222.0000,A,21.4700
005742,12/31/2012,2012,INDL,C,D,STD,USD,22871.0000,0.9800,417.0000,4301.0000,A,21.8100
005742,12/31/2013,2013,INDL,C,D,STD,USD,21870.0000,0.7300,311.0000,4329.0000,A,25.6500
005742,12/31/2014,2014,INDL,C,D,STD,USD,23200.0000,1.4200,611.0000,4548.0000,A,25.7500
005742,12/31/2015,2015,INDL,C,D,STD,USD,21334.0000,-1.6100,-692.0000,3461.0000,A,23.6600
005742,12/31/2016,2016,INDL,C,D,STD,USD,21829.0000,1.0000,432.0000,3460.0000,A,24.9800
005742,12/31/2017,2017,INDL,C,D,STD,USD,22736.0000,4.1600,1792.0000,4688.0000,A,30.4500
005742,12/31/2018,2018,INDL,C,D,STD,USD,27009.0000,0.7400,368.0000,8058.0000,A,29.6250
005742,12/31/2019,2019,INDL,C,D,STD,USD,35439.0000,1.3400,791.0000,8359.0000,A,31.4200
005742,12/31/2020,2020,INDL,C,D,STD,USD,33471.0000,-1.4500,-773.0000,8348.0000,A,27.5300
005783,12/31/2010,2010,INDL,C,D,STD,USD,1961.6600,1.6000,199.6170,573.0210,A,41.2100
005783,12/31/2011,2011,INDL,C,D,STD,USD,2267.3320,2.1600,257.0060,567.5430,A,49.1200
005783,12/31/2012,2012,INDL,C,D,STD,USD,2464.6410,2.6400,310.3540,791.8600,A,61.1800
005783,12/31/2013,2013,INDL,C,D,STD,USD,2819.4040,2.9200,342.3820,1012.4520,A,78.6500
005783,12/31/2014,2014,INDL,C,D,STD,USD,3397.1170,3.2000,374.7920,1204.5230,A,85.5400
005783,12/31/2015,2015,INDL,C,D,STD,USD,3636.5670,3.6900,427.2350,1300.3520,A,93.5000
005783,12/31/2016,2016,INDL,C,D,STD,USD,3828.9880,3.8400,432.0900,1414.0610,A,102.3800
005783,12/31/2017,2017,INDL,C,D,STD,USD,4465.3490,6.2400,686.2630,1839.3250,A,116.8400
005783,12/31/2018,2018,INDL,C,D,STD,USD,5091.6470,4.4800,489.5850,2101.3840,A,131.7400
005783,12/31/2019,2019,INDL,C,D,STD,USD,5470.8540,4.8100,516.3200,2267.0290,A,122.2900
005783,12/31/2020,2020,INDL,C,D,STD,USD,5928.3480,4.7900,506.0350,2600.1380,A,144.3450
005786,12/31/2010,2010,INDL,C,D,STD,USD,53819.6420,0.1900,312.3470,4980.5420,A,7.4000
005786,12/31/2011,2011,INDL,C,D,STD,USD,54450.6520,0.5900,542.6130,5418.1000,A,7.7000
005786,12/31/2012,2012,INDL,C,D,STD,USD,56153.1850,0.7100,641.0220,5790.2110,A,7.2500
005786,12/31/2013,2013,INDL,C,D,STD,USD,59476.3440,0.7300,638.7410,6099.3230,A,9.7300
005786,12/31/2014,2014,INDL,C,D,STD,USD,66298.0100,0.7300,632.3920,6328.1700,A,10.7400
005786,12/31/2015,2015,INDL,C,D,STD,USD,71044.5510,0.8200,692.9570,6594.6060,A,11.9000
005786,12/31/2016,2016,INDL,C,D,STD,USD,99714.0970,0.7200,711.8210,10308.1460,A,13.6400
005786,12/31/2017,2017,INDL,C,D,STD,USD,104185.0000,1.0200,1186.0000,10814.0000,A,14.9300
005786,12/31/2018,2018,INDL,C,D,STD,USD,108781.0000,1.2200,1393.0000,11102.0000,A,16.6000
